 "s" , "viafid" ,
 "http://data.cervantesvirtual.com/person/3372" , "http://viaf.org/viaf/79042365" ,
 "http://data.cervantesvirtual.com/person/33722" , "http://viaf.org/viaf/219062291" ,
 "http://data.cervantesvirtual.com/person/33724" , "http://viaf.org/viaf/97972509" ,
 "http://data.cervantesvirtual.com/person/33725" , "http://viaf.org/viaf/71521411" ,
 "http://data.cervantesvirtual.com/person/33728" , "http://viaf.org/viaf/114379873" ,
 "http://data.cervantesvirtual.com/person/33734" , "http://viaf.org/viaf/84086143" ,
 "http://data.cervantesvirtual.com/person/33735" , "http://viaf.org/viaf/29711502" ,
 "http://data.cervantesvirtual.com/person/33736" , "http://viaf.org/viaf/87155029" ,
 "http://data.cervantesvirtual.com/person/33737" , "http://viaf.org/viaf/112945128" ,
 "http://data.cervantesvirtual.com/person/33738" , "http://viaf.org/viaf/34624138" ,
 "http://data.cervantesvirtual.com/person/33739" , "http://viaf.org/viaf/93062888" ,
 "http://data.cervantesvirtual.com/person/3374" , "http://viaf.org/viaf/66493246" ,
 "http://data.cervantesvirtual.com/person/33741" , "http://viaf.org/viaf/106776680" ,
 "http://data.cervantesvirtual.com/person/33742" , "http://viaf.org/viaf/102746350" ,
 "http://data.cervantesvirtual.com/person/33743" , "http://viaf.org/viaf/62833084" ,
 "http://data.cervantesvirtual.com/person/33745" , "http://viaf.org/viaf/49283457" ,
 "http://data.cervantesvirtual.com/person/33750" , "http://viaf.org/viaf/85162761" ,
 "http://data.cervantesvirtual.com/person/33756" , "http://viaf.org/viaf/110718876" ,
 "http://data.cervantesvirtual.com/person/33764" , "http://viaf.org/viaf/104184693" ,
 "http://data.cervantesvirtual.com/person/33765" , "http://viaf.org/viaf/263989200" ,
 "http://data.cervantesvirtual.com/person/33766" , "http://viaf.org/viaf/21795355" ,
 "http://data.cervantesvirtual.com/person/33781" , "http://viaf.org/viaf/12733519" ,
 "http://data.cervantesvirtual.com/person/33784" , "http://viaf.org/viaf/12308308" ,
 "http://data.cervantesvirtual.com/person/33786" , "http://viaf.org/viaf/75491597" ,
 "http://data.cervantesvirtual.com/person/33792" , "http://viaf.org/viaf/29524214" ,
 "http://data.cervantesvirtual.com/person/33794" , "http://viaf.org/viaf/19740686" ,
 "http://data.cervantesvirtual.com/person/338" , "http://viaf.org/viaf/2465365" ,
 "http://data.cervantesvirtual.com/person/33812" , "http://viaf.org/viaf/5070237" ,
 "http://data.cervantesvirtual.com/person/33819" , "http://viaf.org/viaf/12696500" ,
 "http://data.cervantesvirtual.com/person/33829" , "http://viaf.org/viaf/56619243" ,
 "http://data.cervantesvirtual.com/person/3383" , "http://viaf.org/viaf/93150576" ,
 "http://data.cervantesvirtual.com/person/33833" , "http://viaf.org/viaf/169358069" ,
 "http://data.cervantesvirtual.com/person/33835" , "http://viaf.org/viaf/27203905" ,
 "http://data.cervantesvirtual.com/person/33837" , "http://viaf.org/viaf/66704798" ,
 "http://data.cervantesvirtual.com/person/33841" , "http://viaf.org/viaf/51772398" ,
 "http://data.cervantesvirtual.com/person/33847" , "http://viaf.org/viaf/11898515" ,
 "http://data.cervantesvirtual.com/person/3388" , "http://viaf.org/viaf/79053614" ,
 "http://data.cervantesvirtual.com/person/33884" , "http://viaf.org/viaf/98841872" ,
 "http://data.cervantesvirtual.com/person/33890" , "http://viaf.org/viaf/30333193" ,
 "http://data.cervantesvirtual.com/person/339" , "http://viaf.org/viaf/37733377" ,
 "http://data.cervantesvirtual.com/person/3390" , "http://viaf.org/viaf/98041386" ,
 "http://data.cervantesvirtual.com/person/3391" , "http://viaf.org/viaf/7404678" ,
 "http://data.cervantesvirtual.com/person/3392" , "http://viaf.org/viaf/27138081" ,
 "http://data.cervantesvirtual.com/person/33920" , "http://viaf.org/viaf/76321022" ,
 "http://data.cervantesvirtual.com/person/33925" , "http://viaf.org/viaf/22922788" ,
 "http://data.cervantesvirtual.com/person/3393" , "http://viaf.org/viaf/44311414" ,
 "http://data.cervantesvirtual.com/person/33936" , "http://viaf.org/viaf/51806836" ,
 "http://data.cervantesvirtual.com/person/3394" , "http://viaf.org/viaf/90658830" ,
 "http://data.cervantesvirtual.com/person/33947" , "http://viaf.org/viaf/98732271" ,
 "http://data.cervantesvirtual.com/person/33958" , "http://viaf.org/viaf/14257798" ,
 "http://data.cervantesvirtual.com/person/33960" , "http://viaf.org/viaf/111359867" ,
 "http://data.cervantesvirtual.com/person/33961" , "http://viaf.org/viaf/60557392" ,
 "http://data.cervantesvirtual.com/person/33978" , "http://viaf.org/viaf/0826157" ,
 "http://data.cervantesvirtual.com/person/33985" , "http://viaf.org/viaf/313207077" ,
 "http://data.cervantesvirtual.com/person/33993" , "http://viaf.org/viaf/305413728" ,
 "http://data.cervantesvirtual.com/person/60345" , "http://viaf.org/viaf/305413728" ,
 "http://data.cervantesvirtual.com/person/34" , "http://viaf.org/viaf/46770556" ,
 "http://data.cervantesvirtual.com/person/3401" , "http://viaf.org/viaf/84474610" ,
 "http://data.cervantesvirtual.com/person/34026" , "http://viaf.org/viaf/19931800" ,
 "http://data.cervantesvirtual.com/person/34034" , "http://viaf.org/viaf/12554068" ,
 "http://data.cervantesvirtual.com/person/34037" , "http://viaf.org/viaf/67277170" ,
 "http://data.cervantesvirtual.com/person/3404" , "http://viaf.org/viaf/114435630" ,
 "http://data.cervantesvirtual.com/person/34043" , "http://viaf.org/viaf/67918510" ,
 "http://data.cervantesvirtual.com/person/34062" , "http://viaf.org/viaf/87582" ,
 "http://data.cervantesvirtual.com/person/34063" , "http://viaf.org/viaf/87200326" ,
 "http://data.cervantesvirtual.com/person/34064" , "http://viaf.org/viaf/19807720" ,
 "http://data.cervantesvirtual.com/person/3407" , "http://viaf.org/viaf/111966111" ,
 "http://data.cervantesvirtual.com/person/3408" , "http://viaf.org/viaf/73969667" ,
 "http://data.cervantesvirtual.com/person/34080" , "http://viaf.org/viaf/19752107" ,
 "http://data.cervantesvirtual.com/person/34087" , "http://viaf.org/viaf/91926471" ,
 "http://data.cervantesvirtual.com/person/34088" , "http://viaf.org/viaf/17231928" ,
 "http://data.cervantesvirtual.com/person/34095" , "http://viaf.org/viaf/98865235" ,
 "http://data.cervantesvirtual.com/person/341" , "http://viaf.org/viaf/121689690" ,
 "http://data.cervantesvirtual.com/person/34101" , "http://viaf.org/viaf/66646281" ,
 "http://data.cervantesvirtual.com/person/34105" , "http://viaf.org/viaf/73896175" ,
 "http://data.cervantesvirtual.com/person/34107" , "http://viaf.org/viaf/118060548" ,
 "http://data.cervantesvirtual.com/person/34108" , "http://viaf.org/viaf/84163505" ,
 "http://data.cervantesvirtual.com/person/34109" , "http://viaf.org/viaf/21293398" ,
 "http://data.cervantesvirtual.com/person/34111" , "http://viaf.org/viaf/93264747" ,
 "http://data.cervantesvirtual.com/person/34116" , "http://viaf.org/viaf/2033262" ,
 "http://data.cervantesvirtual.com/person/34124" , "http://viaf.org/viaf/53299110" ,
 "http://data.cervantesvirtual.com/person/34125" , "http://viaf.org/viaf/77737523" ,
 "http://data.cervantesvirtual.com/person/34129" , "http://viaf.org/viaf/14844641" ,
 "http://data.cervantesvirtual.com/person/34130" , "http://viaf.org/viaf/55728704" ,
 "http://data.cervantesvirtual.com/person/34133" , "http://viaf.org/viaf/24630390" ,
 "http://data.cervantesvirtual.com/person/34134" , "http://viaf.org/viaf/32019765" ,
 "http://data.cervantesvirtual.com/person/34138" , "http://viaf.org/viaf/66179383" ,
 "http://data.cervantesvirtual.com/person/34139" , "http://viaf.org/viaf/79243247" ,
 "http://data.cervantesvirtual.com/person/3414" , "http://viaf.org/viaf/92915197" ,
 "http://data.cervantesvirtual.com/person/34144" , "http://viaf.org/viaf/117022600" ,
 "http://data.cervantesvirtual.com/person/34145" , "http://viaf.org/viaf/59235261" ,
 "http://data.cervantesvirtual.com/person/34150" , "http://viaf.org/viaf/87703013" ,
 "http://data.cervantesvirtual.com/person/34157" , "http://viaf.org/viaf/49227249" ,
 "http://data.cervantesvirtual.com/person/34158" , "http://viaf.org/viaf/88854910" ,
 "http://data.cervantesvirtual.com/person/34168" , "http://viaf.org/viaf/88854910" ,
 "http://data.cervantesvirtual.com/person/34165" , "http://viaf.org/viaf/41987410" ,
 "http://data.cervantesvirtual.com/person/34167" , "http://viaf.org/viaf/46802883" ,
 "http://data.cervantesvirtual.com/person/3417" , "http://viaf.org/viaf/79037551" ,
 "http://data.cervantesvirtual.com/person/34178" , "http://viaf.org/viaf/54143261" ,
 "http://data.cervantesvirtual.com/person/34180" , "http://viaf.org/viaf/22428979" ,
 "http://data.cervantesvirtual.com/person/34182" , "http://viaf.org/viaf/91578013" ,
 "http://data.cervantesvirtual.com/person/34185" , "http://viaf.org/viaf/5286078" ,
 "http://data.cervantesvirtual.com/person/3419" , "http://viaf.org/viaf/27073412" ,
 "http://data.cervantesvirtual.com/person/34190" , "http://viaf.org/viaf/43454289" ,
 "http://data.cervantesvirtual.com/person/34196" , "http://viaf.org/viaf/87903161" ,
 "http://data.cervantesvirtual.com/person/34204" , "http://viaf.org/viaf/76338512" ,
 "http://data.cervantesvirtual.com/person/34206" , "http://viaf.org/viaf/35769612" ,
 "http://data.cervantesvirtual.com/person/34209" , "http://viaf.org/viaf/48461818" ,
 "http://data.cervantesvirtual.com/person/34211" , "http://viaf.org/viaf/17255234" ,
 "http://data.cervantesvirtual.com/person/34212" , "http://viaf.org/viaf/93107019" ,
 "http://data.cervantesvirtual.com/person/34213" , "http://viaf.org/viaf/79071808" ,
 "http://data.cervantesvirtual.com/person/34218" , "http://viaf.org/viaf/53182254" ,
 "http://data.cervantesvirtual.com/person/34220" , "http://viaf.org/viaf/13993905" ,
 "http://data.cervantesvirtual.com/person/34221" , "http://viaf.org/viaf/267778" ,
 "http://data.cervantesvirtual.com/person/34222" , "http://viaf.org/viaf/9067934" ,
 "http://data.cervantesvirtual.com/person/34233" , "http://viaf.org/viaf/56639681" ,
 "http://data.cervantesvirtual.com/person/34235" , "http://viaf.org/viaf/59136283" ,
 "http://data.cervantesvirtual.com/person/34242" , "http://viaf.org/viaf/120720867" ,
 "http://data.cervantesvirtual.com/person/34249" , "http://viaf.org/viaf/84194925" ,
 "http://data.cervantesvirtual.com/person/34250" , "http://viaf.org/viaf/21196542" ,
 "http://data.cervantesvirtual.com/person/34252" , "http://viaf.org/viaf/68950435" ,
 "http://data.cervantesvirtual.com/person/34261" , "http://viaf.org/viaf/87780532" ,
 "http://data.cervantesvirtual.com/person/34262" , "http://viaf.org/viaf/84167445" ,
 "http://data.cervantesvirtual.com/person/34264" , "http://viaf.org/viaf/92218094" ,
 "http://data.cervantesvirtual.com/person/34278" , "http://viaf.org/viaf/69056823" ,
 "http://data.cervantesvirtual.com/person/3428" , "http://viaf.org/viaf/44302645" ,
 "http://data.cervantesvirtual.com/person/34293" , "http://viaf.org/viaf/5031692" ,
 "http://data.cervantesvirtual.com/person/34296" , "http://viaf.org/viaf/95315566" ,
 "http://data.cervantesvirtual.com/person/34298" , "http://viaf.org/viaf/114509106" ,
 "http://data.cervantesvirtual.com/person/34299" , "http://viaf.org/viaf/64054314" ,
 "http://data.cervantesvirtual.com/person/343" , "http://viaf.org/viaf/4929501" ,
 "http://data.cervantesvirtual.com/person/34308" , "http://viaf.org/viaf/88438534" ,
 "http://data.cervantesvirtual.com/person/34309" , "http://viaf.org/viaf/9910083" ,
 "http://data.cervantesvirtual.com/person/34315" , "http://viaf.org/viaf/2516624" ,
 "http://data.cervantesvirtual.com/person/34316" , "http://viaf.org/viaf/111754941" ,
 "http://data.cervantesvirtual.com/person/34317" , "http://viaf.org/viaf/79072021" ,
 "http://data.cervantesvirtual.com/person/34320" , "http://viaf.org/viaf/42864658" ,
 "http://data.cervantesvirtual.com/person/34331" , "http://viaf.org/viaf/113893055" ,
 "http://data.cervantesvirtual.com/person/34334" , "http://viaf.org/viaf/67738415" ,
 "http://data.cervantesvirtual.com/person/34335" , "http://viaf.org/viaf/49220015" ,
 "http://data.cervantesvirtual.com/person/3434" , "http://viaf.org/viaf/93300237" ,
 "http://data.cervantesvirtual.com/person/34343" , "http://viaf.org/viaf/209299484" ,
 "http://data.cervantesvirtual.com/person/34344" , "http://viaf.org/viaf/29820331" ,
 "http://data.cervantesvirtual.com/person/34348" , "http://viaf.org/viaf/166283006" ,
 "http://data.cervantesvirtual.com/person/34352" , "http://viaf.org/viaf/90644019" ,
 "http://data.cervantesvirtual.com/person/34360" , "http://viaf.org/viaf/11280475" ,
 "http://data.cervantesvirtual.com/person/34361" , "http://viaf.org/viaf/19827418" ,
 "http://data.cervantesvirtual.com/person/34369" , "http://viaf.org/viaf/61558646" ,
 "http://data.cervantesvirtual.com/person/34388" , "http://viaf.org/viaf/2504823" ,
 "http://data.cervantesvirtual.com/person/344" , "http://viaf.org/viaf/287984736" ,
 "http://data.cervantesvirtual.com/person/34403" , "http://viaf.org/viaf/19830726" ,
 "http://data.cervantesvirtual.com/person/34405" , "http://viaf.org/viaf/64021767" ,
 "http://data.cervantesvirtual.com/person/34430" , "http://viaf.org/viaf/17355655" ,
 "http://data.cervantesvirtual.com/person/34432" , "http://viaf.org/viaf/43795647" ,
 "http://data.cervantesvirtual.com/person/34434" , "http://viaf.org/viaf/36631025" ,
 "http://data.cervantesvirtual.com/person/34437" , "http://viaf.org/viaf/100169305" ,
 "http://data.cervantesvirtual.com/person/34440" , "http://viaf.org/viaf/69147939" ,
 "http://data.cervantesvirtual.com/person/34459" , "http://viaf.org/viaf/41839945" ,
 "http://data.cervantesvirtual.com/person/3448" , "http://viaf.org/viaf/15873" ,
 "http://data.cervantesvirtual.com/person/34484" , "http://viaf.org/viaf/120696927" ,
 "http://data.cervantesvirtual.com/person/34489" , "http://viaf.org/viaf/187266396" ,
 "http://data.cervantesvirtual.com/person/3449" , "http://viaf.org/viaf/71417708" ,
 "http://data.cervantesvirtual.com/person/34499" , "http://viaf.org/viaf/52043147" ,
 "http://data.cervantesvirtual.com/person/345" , "http://viaf.org/viaf/20962036" ,
 "http://data.cervantesvirtual.com/person/34500" , "http://viaf.org/viaf/106979987" ,
 "http://data.cervantesvirtual.com/person/34501" , "http://viaf.org/viaf/5327044" ,
 "http://data.cervantesvirtual.com/person/34505" , "http://viaf.org/viaf/66619287" ,
 "http://data.cervantesvirtual.com/person/3452" , "http://viaf.org/viaf/67557645" ,
 "http://data.cervantesvirtual.com/person/34525" , "http://viaf.org/viaf/99943671" ,
 "http://data.cervantesvirtual.com/person/34549" , "http://viaf.org/viaf/66542815" ,
 "http://data.cervantesvirtual.com/person/34553" , "http://viaf.org/viaf/250595118" ,
 "http://data.cervantesvirtual.com/person/34563" , "http://viaf.org/viaf/3290530" ,
 "http://data.cervantesvirtual.com/person/34565" , "http://viaf.org/viaf/76498012" ,
 "http://data.cervantesvirtual.com/person/34566" , "http://viaf.org/viaf/61775208" ,
 "http://data.cervantesvirtual.com/person/3457" , "http://viaf.org/viaf/76343693" ,
 "http://data.cervantesvirtual.com/person/34577" , "http://viaf.org/viaf/59122682" ,
 "http://data.cervantesvirtual.com/person/3458" , "http://viaf.org/viaf/42125254" ,
 "http://data.cervantesvirtual.com/person/34591" , "http://viaf.org/viaf/22204658" ,
 "http://data.cervantesvirtual.com/person/346" , "http://viaf.org/viaf/268526195" ,
 "http://data.cervantesvirtual.com/person/3460" , "http://viaf.org/viaf/74646746" ,
 "http://data.cervantesvirtual.com/person/34600" , "http://viaf.org/viaf/36986982" ,
 "http://data.cervantesvirtual.com/person/34606" , "http://viaf.org/viaf/41862042" ,
 "http://data.cervantesvirtual.com/person/34621" , "http://viaf.org/viaf/69171247" ,
 "http://data.cervantesvirtual.com/person/34633" , "http://viaf.org/viaf/39646578" ,
 "http://data.cervantesvirtual.com/person/34641" , "http://viaf.org/viaf/36227073" ,
 "http://data.cervantesvirtual.com/person/34643" , "http://viaf.org/viaf/78071530" ,
 "http://data.cervantesvirtual.com/person/34657" , "http://viaf.org/viaf/77629120" ,
 "http://data.cervantesvirtual.com/person/3466" , "http://viaf.org/viaf/87655746" ,
 "http://data.cervantesvirtual.com/person/34663" , "http://viaf.org/viaf/61636780" ,
 "http://data.cervantesvirtual.com/person/34670" , "http://viaf.org/viaf/178662473" ,
 "http://data.cervantesvirtual.com/person/34682" , "http://viaf.org/viaf/250179363" ,
 "http://data.cervantesvirtual.com/person/347" , "http://viaf.org/viaf/7524651" ,
 "http://data.cervantesvirtual.com/person/3471" , "http://viaf.org/viaf/313411574" ,
 "http://data.cervantesvirtual.com/person/34716" , "http://viaf.org/viaf/76631394" ,
 "http://data.cervantesvirtual.com/person/34720" , "http://viaf.org/viaf/9880834" ,
 "http://data.cervantesvirtual.com/person/34741" , "http://viaf.org/viaf/100910121" ,
 "http://data.cervantesvirtual.com/person/34782" , "http://viaf.org/viaf/87025804" ,
 "http://data.cervantesvirtual.com/person/34788" , "http://viaf.org/viaf/10642717" ,
 "http://data.cervantesvirtual.com/person/34819" , "http://viaf.org/viaf/303928683" ,
 "http://data.cervantesvirtual.com/person/34822" , "http://viaf.org/viaf/59957123" ,
 "http://data.cervantesvirtual.com/person/3483" , "http://viaf.org/viaf/236782545" ,
 "http://data.cervantesvirtual.com/person/3484" , "http://viaf.org/viaf/68936773" ,
 "http://data.cervantesvirtual.com/person/34878" , "http://viaf.org/viaf/9466377" ,
 "http://data.cervantesvirtual.com/person/3488" , "http://viaf.org/viaf/36106822" ,
 "http://data.cervantesvirtual.com/person/3489" , "http://viaf.org/viaf/100179969" ,
 "http://data.cervantesvirtual.com/person/34890" , "http://viaf.org/viaf/87748802" ,
