"s","viafid"
"http://datos.bne.es/resource/XX825390","http://viaf.org/viaf/64005620"
"http://datos.bne.es/resource/XX825392","http://viaf.org/viaf/87618780"
"http://datos.bne.es/resource/XX825393","http://viaf.org/viaf/87618798"
"http://datos.bne.es/resource/XX825396","http://viaf.org/viaf/48127998"
"http://datos.bne.es/resource/XX825405","http://viaf.org/viaf/87618808"
"http://datos.bne.es/resource/XX825408","http://viaf.org/viaf/34090869"
"http://datos.bne.es/resource/XX825412","http://viaf.org/viaf/87618820"
"http://datos.bne.es/resource/XX825415","http://viaf.org/viaf/94735367"
"http://datos.bne.es/resource/XX825417","http://viaf.org/viaf/9964987"
"http://datos.bne.es/resource/XX825427","http://viaf.org/viaf/87618849"
"http://datos.bne.es/resource/XX825435","http://viaf.org/viaf/46124269"
"http://datos.bne.es/resource/XX825438","http://viaf.org/viaf/56647430"
"http://datos.bne.es/resource/XX825440","http://viaf.org/viaf/87618883"
"http://datos.bne.es/resource/XX825441","http://viaf.org/viaf/11269423"
"http://datos.bne.es/resource/XX825443","http://viaf.org/viaf/87618906"
"http://datos.bne.es/resource/XX825445","http://viaf.org/viaf/100905608"
"http://datos.bne.es/resource/XX825450","http://viaf.org/viaf/87618923"
"http://datos.bne.es/resource/XX825452","http://viaf.org/viaf/87618934"
"http://datos.bne.es/resource/XX825457","http://viaf.org/viaf/87618968"
"http://datos.bne.es/resource/XX825464","http://viaf.org/viaf/87618999"
"http://datos.bne.es/resource/XX825468","http://viaf.org/viaf/10087665"
"http://datos.bne.es/resource/XX825479","http://viaf.org/viaf/87619046"
"http://datos.bne.es/resource/XX825494","http://viaf.org/viaf/14828053"
"http://datos.bne.es/resource/XX825496","http://viaf.org/viaf/61553488"
"http://datos.bne.es/resource/XX825498","http://viaf.org/viaf/87619098"
"http://datos.bne.es/resource/XX825499","http://viaf.org/viaf/87619108"
"http://datos.bne.es/resource/XX825503","http://viaf.org/viaf/31022538"
"http://datos.bne.es/resource/XX825512","http://viaf.org/viaf/100176290"
"http://datos.bne.es/resource/XX825516","http://viaf.org/viaf/179916603"
"http://datos.bne.es/resource/XX825523","http://viaf.org/viaf/87619177"
"http://datos.bne.es/resource/XX825528","http://viaf.org/viaf/29718450"
"http://datos.bne.es/resource/XX825544","http://viaf.org/viaf/61572063"
"http://datos.bne.es/resource/XX825547","http://viaf.org/viaf/87619203"
"http://datos.bne.es/resource/XX825548","http://viaf.org/viaf/171471679"
"http://datos.bne.es/resource/XX825552","http://viaf.org/viaf/51799349"
"http://datos.bne.es/resource/XX825553","http://viaf.org/viaf/23714658"
"http://datos.bne.es/resource/XX825559","http://viaf.org/viaf/19299365"
"http://datos.bne.es/resource/XX825564","http://viaf.org/viaf/87619257"
"http://datos.bne.es/resource/XX825568","http://viaf.org/viaf/22165390"
"http://datos.bne.es/resource/XX825584","http://viaf.org/viaf/87619300"
"http://datos.bne.es/resource/XX825587","http://viaf.org/viaf/79254304"
"http://datos.bne.es/resource/XX825590","http://viaf.org/viaf/87619328"
"http://datos.bne.es/resource/XX825592","http://viaf.org/viaf/87619337"
"http://datos.bne.es/resource/XX825593","http://viaf.org/viaf/14543207"
"http://datos.bne.es/resource/XX825597","http://viaf.org/viaf/76639362"
"http://datos.bne.es/resource/XX825611","http://viaf.org/viaf/84578647"
"http://datos.bne.es/resource/XX825620","http://viaf.org/viaf/4120471"
"http://datos.bne.es/resource/XX825625","http://viaf.org/viaf/13592965"
"http://datos.bne.es/resource/XX825629","http://viaf.org/viaf/87619411"
"http://datos.bne.es/resource/XX825646","http://viaf.org/viaf/96539121"
"http://datos.bne.es/resource/XX825649","http://viaf.org/viaf/87619430"
"http://datos.bne.es/resource/XX825650","http://viaf.org/viaf/87619448"
"http://datos.bne.es/resource/XX825653","http://viaf.org/viaf/87619469"
"http://datos.bne.es/resource/XX825655","http://viaf.org/viaf/77099323"
"http://datos.bne.es/resource/XX825656","http://viaf.org/viaf/243993408"
"http://datos.bne.es/resource/XX825675","http://viaf.org/viaf/87619521"
"http://datos.bne.es/resource/XX825701","http://viaf.org/viaf/85315534"
"http://datos.bne.es/resource/XX825709","http://viaf.org/viaf/60447935"
"http://datos.bne.es/resource/XX825712","http://viaf.org/viaf/30967999"
"http://datos.bne.es/resource/XX825718","http://viaf.org/viaf/10068692"
"http://datos.bne.es/resource/XX825730","http://viaf.org/viaf/42976309"
"http://datos.bne.es/resource/XX825741","http://viaf.org/viaf/87619623"
"http://datos.bne.es/resource/XX825742","http://viaf.org/viaf/232777457"
"http://datos.bne.es/resource/XX825750","http://viaf.org/viaf/61899873"
"http://datos.bne.es/resource/XX825762","http://viaf.org/viaf/34081361"
"http://datos.bne.es/resource/XX825765","http://viaf.org/viaf/4926466"
"http://datos.bne.es/resource/XX825772","http://viaf.org/viaf/32194682"
"http://datos.bne.es/resource/XX825779","http://viaf.org/viaf/87619652"
"http://datos.bne.es/resource/XX825792","http://viaf.org/viaf/46892548"
"http://datos.bne.es/resource/XX825800","http://viaf.org/viaf/108468983"
"http://datos.bne.es/resource/XX825806","http://viaf.org/viaf/87619681"
"http://datos.bne.es/resource/XX825815","http://viaf.org/viaf/305116487"
"http://datos.bne.es/resource/XX825826","http://viaf.org/viaf/69291324"
"http://datos.bne.es/resource/XX825827","http://viaf.org/viaf/2475899"
"http://datos.bne.es/resource/XX825831","http://viaf.org/viaf/87619741"
"http://datos.bne.es/resource/XX825843","http://viaf.org/viaf/87619787"
"http://datos.bne.es/resource/XX825844","http://viaf.org/viaf/169807489"
"http://datos.bne.es/resource/XX825859","http://viaf.org/viaf/87619804"
"http://datos.bne.es/resource/XX825860","http://viaf.org/viaf/153092420"
"http://datos.bne.es/resource/XX825866","http://viaf.org/viaf/87619827"
"http://datos.bne.es/resource/XX825868","http://viaf.org/viaf/87619836"
"http://datos.bne.es/resource/XX825870","http://viaf.org/viaf/56614766"
"http://datos.bne.es/resource/XX825882","http://viaf.org/viaf/44587708"
"http://datos.bne.es/resource/XX825883","http://viaf.org/viaf/87619889"
"http://datos.bne.es/resource/XX825908","http://viaf.org/viaf/76256478"
"http://datos.bne.es/resource/XX825927","http://viaf.org/viaf/17565622"
"http://datos.bne.es/resource/XX825930","http://viaf.org/viaf/87619938"
"http://datos.bne.es/resource/XX825942","http://viaf.org/viaf/76364159"
"http://datos.bne.es/resource/XX825943","http://viaf.org/viaf/17262915"
"http://datos.bne.es/resource/XX825946","http://viaf.org/viaf/87619986"
"http://datos.bne.es/resource/XX825948","http://viaf.org/viaf/87620004"
"http://datos.bne.es/resource/XX825955","http://viaf.org/viaf/307164446"
"http://datos.bne.es/resource/XX825964","http://viaf.org/viaf/87620058"
"http://datos.bne.es/resource/XX825977","http://viaf.org/viaf/87620070"
"http://datos.bne.es/resource/XX825989","http://viaf.org/viaf/107010184"
"http://datos.bne.es/resource/XX825991","http://viaf.org/viaf/87620101"
"http://datos.bne.es/resource/XX826001","http://viaf.org/viaf/163169"
"http://datos.bne.es/resource/XX826007","http://viaf.org/viaf/285495675"
"http://datos.bne.es/resource/XX826015","http://viaf.org/viaf/12511732"
"http://datos.bne.es/resource/XX826017","http://viaf.org/viaf/46334518"
"http://datos.bne.es/resource/XX826023","http://viaf.org/viaf/87620164"
"http://datos.bne.es/resource/XX826028","http://viaf.org/viaf/92899276"
"http://datos.bne.es/resource/XX826031","http://viaf.org/viaf/113330106"
"http://datos.bne.es/resource/XX826039","http://viaf.org/viaf/46102426"
"http://datos.bne.es/resource/XX826043","http://viaf.org/viaf/305230172"
"http://datos.bne.es/resource/XX826049","http://viaf.org/viaf/87620247"
"http://datos.bne.es/resource/XX826053","http://viaf.org/viaf/78750412"
"http://datos.bne.es/resource/XX826054","http://viaf.org/viaf/23939253"
"http://datos.bne.es/resource/XX826076","http://viaf.org/viaf/87620313"
"http://datos.bne.es/resource/XX826078","http://viaf.org/viaf/87620332"
"http://datos.bne.es/resource/XX826108","http://viaf.org/viaf/161605475"
"http://datos.bne.es/resource/XX826110","http://viaf.org/viaf/87620441"
"http://datos.bne.es/resource/XX826120","http://viaf.org/viaf/87620460"
"http://datos.bne.es/resource/XX826137","http://viaf.org/viaf/65613932"
"http://datos.bne.es/resource/XX826152","http://viaf.org/viaf/78238661"
"http://datos.bne.es/resource/XX826156","http://viaf.org/viaf/87620544"
"http://datos.bne.es/resource/XX826160","http://viaf.org/viaf/100198249"
"http://datos.bne.es/resource/XX826164","http://viaf.org/viaf/87620571"
"http://datos.bne.es/resource/XX826177","http://viaf.org/viaf/87620626"
"http://datos.bne.es/resource/XX826199","http://viaf.org/viaf/79419102"
"http://datos.bne.es/resource/XX826201","http://viaf.org/viaf/120789628"
"http://datos.bne.es/resource/XX826203","http://viaf.org/viaf/87620674"
"http://datos.bne.es/resource/XX826204","http://viaf.org/viaf/9924649"
"http://datos.bne.es/resource/XX826213","http://viaf.org/viaf/107010215"
"http://datos.bne.es/resource/XX826218","http://viaf.org/viaf/87620711"
"http://datos.bne.es/resource/XX826219","http://viaf.org/viaf/37070639"
"http://datos.bne.es/resource/XX826220","http://viaf.org/viaf/41308240"
"http://datos.bne.es/resource/XX826221","http://viaf.org/viaf/87620730"
"http://datos.bne.es/resource/XX826222","http://viaf.org/viaf/87620748"
"http://datos.bne.es/resource/XX826237","http://viaf.org/viaf/3629272"
"http://datos.bne.es/resource/XX826241","http://viaf.org/viaf/68424665"
"http://datos.bne.es/resource/XX826246","http://viaf.org/viaf/25810425"
"http://datos.bne.es/resource/XX826247","http://viaf.org/viaf/87620795"
"http://datos.bne.es/resource/XX826248","http://viaf.org/viaf/42390577"
"http://datos.bne.es/resource/XX826249","http://viaf.org/viaf/262973221"
"http://datos.bne.es/resource/XX826253","http://viaf.org/viaf/206351772"
"http://datos.bne.es/resource/XX826255","http://viaf.org/viaf/2491779"
"http://datos.bne.es/resource/XX826262","http://viaf.org/viaf/59077345"
"http://datos.bne.es/resource/XX826266","http://viaf.org/viaf/87620851"
"http://datos.bne.es/resource/XX826275","http://viaf.org/viaf/75780588"
"http://datos.bne.es/resource/XX826282","http://viaf.org/viaf/119033496"
"http://datos.bne.es/resource/XX826307","http://viaf.org/viaf/87620931"
"http://datos.bne.es/resource/XX826309","http://viaf.org/viaf/2192979"
"http://datos.bne.es/resource/XX826312","http://viaf.org/viaf/89778183"
"http://datos.bne.es/resource/XX826314","http://viaf.org/viaf/87620983"
"http://datos.bne.es/resource/XX826324","http://viaf.org/viaf/87621028"
"http://datos.bne.es/resource/XX826326","http://viaf.org/viaf/9997696"
"http://datos.bne.es/resource/XX826327","http://viaf.org/viaf/87621037"
"http://datos.bne.es/resource/XX826329","http://viaf.org/viaf/87621044"
"http://datos.bne.es/resource/XX826331","http://viaf.org/viaf/24287389"
"http://datos.bne.es/resource/XX826342","http://viaf.org/viaf/87621071"
"http://datos.bne.es/resource/XX826344","http://viaf.org/viaf/1701992"
"http://datos.bne.es/resource/XX826347","http://viaf.org/viaf/28302817"
"http://datos.bne.es/resource/XX826352","http://viaf.org/viaf/87621102"
"http://datos.bne.es/resource/XX826353","http://viaf.org/viaf/26011069"
"http://datos.bne.es/resource/XX826354","http://viaf.org/viaf/87621118"
"http://datos.bne.es/resource/XX826356","http://viaf.org/viaf/13405652"
"http://datos.bne.es/resource/XX826357","http://viaf.org/viaf/20944480"
"http://datos.bne.es/resource/XX826364","http://viaf.org/viaf/44083835"
"http://datos.bne.es/resource/XX826375","http://viaf.org/viaf/87621173"
"http://datos.bne.es/resource/XX826380","http://viaf.org/viaf/87621211"
"http://datos.bne.es/resource/XX826386","http://viaf.org/viaf/94306235"
"http://datos.bne.es/resource/XX826390","http://viaf.org/viaf/87621230"
"http://datos.bne.es/resource/XX826403","http://viaf.org/viaf/87621269"
"http://datos.bne.es/resource/XX826406","http://viaf.org/viaf/87621276"
"http://datos.bne.es/resource/XX826407","http://viaf.org/viaf/87621282"
"http://datos.bne.es/resource/XX826426","http://viaf.org/viaf/57853924"
"http://datos.bne.es/resource/XX826428","http://viaf.org/viaf/87621351"
"http://datos.bne.es/resource/XX826429","http://viaf.org/viaf/87621367"
"http://datos.bne.es/resource/XX826444","http://viaf.org/viaf/27724244"
"http://datos.bne.es/resource/XX826447","http://viaf.org/viaf/97179278"
"http://datos.bne.es/resource/XX826458","http://viaf.org/viaf/27084879"
"http://datos.bne.es/resource/XX826466","http://viaf.org/viaf/40656768"
"http://datos.bne.es/resource/XX826486","http://viaf.org/viaf/87621461"
"http://datos.bne.es/resource/XX826489","http://viaf.org/viaf/87621474"
"http://datos.bne.es/resource/XX826512","http://viaf.org/viaf/17254063"
"http://datos.bne.es/resource/XX826528","http://viaf.org/viaf/93747276"
"http://datos.bne.es/resource/XX826533","http://viaf.org/viaf/87621540"
"http://datos.bne.es/resource/XX826540","http://viaf.org/viaf/87621564"
"http://datos.bne.es/resource/XX826554","http://viaf.org/viaf/87621615"
"http://datos.bne.es/resource/XX826555","http://viaf.org/viaf/87621627"
"http://datos.bne.es/resource/XX826556","http://viaf.org/viaf/61883094"
"http://datos.bne.es/resource/XX826561","http://viaf.org/viaf/87621636"
"http://datos.bne.es/resource/XX826577","http://viaf.org/viaf/63329541"
"http://datos.bne.es/resource/XX826586","http://viaf.org/viaf/68998218"
"http://datos.bne.es/resource/XX826587","http://viaf.org/viaf/87621708"
"http://datos.bne.es/resource/XX826628","http://viaf.org/viaf/87621806"
"http://datos.bne.es/resource/XX826632","http://viaf.org/viaf/2786688"
"http://datos.bne.es/resource/XX826634","http://viaf.org/viaf/92496807"
"http://datos.bne.es/resource/XX826639","http://viaf.org/viaf/36203822"
"http://datos.bne.es/resource/XX826643","http://viaf.org/viaf/51817034"
"http://datos.bne.es/resource/XX826646","http://viaf.org/viaf/100250823"
"http://datos.bne.es/resource/XX826654","http://viaf.org/viaf/51852911"
"http://datos.bne.es/resource/XX826667","http://viaf.org/viaf/87621881"
"http://datos.bne.es/resource/XX826677","http://viaf.org/viaf/7541081"
"http://datos.bne.es/resource/XX826708","http://viaf.org/viaf/29547444"
"http://datos.bne.es/resource/XX826714","http://viaf.org/viaf/75565047"
"http://datos.bne.es/resource/XX826718","http://viaf.org/viaf/87621932"
"http://datos.bne.es/resource/XX826724","http://viaf.org/viaf/71685319"
"http://datos.bne.es/resource/XX826737","http://viaf.org/viaf/35833772"
"http://datos.bne.es/resource/XX826746","http://viaf.org/viaf/87621984"
"http://datos.bne.es/resource/XX826750","http://viaf.org/viaf/87621997"
"http://datos.bne.es/resource/XX826752","http://viaf.org/viaf/58360207"
"http://datos.bne.es/resource/XX826760","http://viaf.org/viaf/56428306"
"http://datos.bne.es/resource/XX826763","http://viaf.org/viaf/87622024"
"http://datos.bne.es/resource/XX826770","http://viaf.org/viaf/64065219"
"http://datos.bne.es/resource/XX826771","http://viaf.org/viaf/27068461"
"http://datos.bne.es/resource/XX826775","http://viaf.org/viaf/87622048"
"http://datos.bne.es/resource/XX826787","http://viaf.org/viaf/27090063"
"http://datos.bne.es/resource/XX826791","http://viaf.org/viaf/87622069"
"http://datos.bne.es/resource/XX826794","http://viaf.org/viaf/87622082"
"http://datos.bne.es/resource/XX826797","http://viaf.org/viaf/90705280"
"http://datos.bne.es/resource/XX826798","http://viaf.org/viaf/87622105"
"http://datos.bne.es/resource/XX826803","http://viaf.org/viaf/87622114"
"http://datos.bne.es/resource/XX826807","http://viaf.org/viaf/1738225"
"http://datos.bne.es/resource/XX826811","http://viaf.org/viaf/87622151"
"http://datos.bne.es/resource/XX826816","http://viaf.org/viaf/87622198"
"http://datos.bne.es/resource/XX826817","http://viaf.org/viaf/19784751"
"http://datos.bne.es/resource/XX826830","http://viaf.org/viaf/119814428"
"http://datos.bne.es/resource/XX826837","http://viaf.org/viaf/41879078"
"http://datos.bne.es/resource/XX826846","http://viaf.org/viaf/87622271"
"http://datos.bne.es/resource/XX826850","http://viaf.org/viaf/87622285"
"http://datos.bne.es/resource/XX826852","http://viaf.org/viaf/87622292"
"http://datos.bne.es/resource/XX826861","http://viaf.org/viaf/87622302"
"http://datos.bne.es/resource/XX826866","http://viaf.org/viaf/87622339"
"http://datos.bne.es/resource/XX826868","http://viaf.org/viaf/107010227"
"http://datos.bne.es/resource/XX826870","http://viaf.org/viaf/65275362"
"http://datos.bne.es/resource/XX826873","http://viaf.org/viaf/69875611"
"http://datos.bne.es/resource/XX826876","http://viaf.org/viaf/87622360"
"http://datos.bne.es/resource/XX826879","http://viaf.org/viaf/9079733"
"http://datos.bne.es/resource/XX826881","http://viaf.org/viaf/174496666"
"http://datos.bne.es/resource/XX826886","http://viaf.org/viaf/42046414"
"http://datos.bne.es/resource/XX826894","http://viaf.org/viaf/87622432"
"http://datos.bne.es/resource/XX826900","http://viaf.org/viaf/66085961"
"http://datos.bne.es/resource/XX826916","http://viaf.org/viaf/41964040"
"http://datos.bne.es/resource/XX826936","http://viaf.org/viaf/92250547"
"http://datos.bne.es/resource/XX826945","http://viaf.org/viaf/17380574"
